Atlas,Avro,Chukwa,Crunch,Curator,Datafu,Eagle,Eventmesh,Falcon,Flume,Giraph,Gora,Hama,Inlong,Knox,Kylin,Mahout,Metron,Mina,Oltu,Openjpa,Opennlp,Pig,Ratis,Sedona,Sentry,Struts,Submarine,Tiles,Zookeeper
100,100,100,100,100,100,99.50811608,100,100,100,99.48275862,100,100,100,96.56862745,100,100,17.44421907,99.07120743,99.16666667,100,100,96.91558442,89.04299584,100,100,100,100,100,100
96.01837672,100,97.08818636,100,100,100,100,100,100,100,100,100,98.63013699,100,90.15444015,93.24706834,100,100,100,100,100,100,100,99.42396313,100,100,100,100,100,100
100,100,100,99.51219512,99.18699187,100,100,100,98.86178862,100,100,100,100,100,93.75,100,99.73333333,100,100,98.09264305,100,100,100,83.47953216,99.03846154,97.10144928,100,95.1320132,100,100
100,100,100,100,100,100,99.50811608,100,100,100,100,100,100,100,100,93.24706834,100,100,100,100,100,100,66.9630643,77.85714286,99.01960784,100,100,100,100,100
100,100,99.36204147,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98.65951743,100,100,66.34746922,95.40412044,97.98994975,100,100,100,100,100
100,99.62121212,99.27652733,100,96.60743134,100,100,100,100,100,100,100,100,100,98.72881356,93.24706834,100,100,100,100,100,100,100,94.68085106,100,97.39952719,100,100,100,100
100,100,100,99.87864078,100,100,100,100,70,100,100,100,100,100,98.72881356,93.24706834,99.30666667,99.39439818,100,98.92761394,100,100,100,92.13973799,84.07079646,72.64957265,100,100,100,94.87179487
100,100,100,100,100,100,100,100,100,100,100,100,100,100,98.8045007,100,100,100,100,100,100,100,99.5308835,91.33627019,87.35177866,100,100,99.82425308,100,100
99.375,100,100,99.75728155,100,100,100,55.85789872,100,100,100,100,100,100,97.64868603,100,94.57735247,100,100,100,100,100,96.92780338,100,100,98.79518072,100,100,100,100
100,100,100,99.03614458,100,100,99.50811608,100,98.72727273,100,100,100,100,100,99.45205479,99.83129481,100,90.75931232,100,100,100,100,93.81898455,97.72036474,100,100,100,100,100,100
100,98.88682746,100,99.76076555,100,100,99.50811608,100,100,100,100,100,82.28571429,100,100,100,99.94714588,98.98373984,100,100,100,100,100,100,100,100,100,100,100,94.17293233
100,100,99.67923015,95.36340852,98.69918699,100,100,100,100,97.93336145,100,100,100,98.27338129,99.25423729,93.2497979,100,100,100,100,100,100,100,96.81818182,100,96.7462039,100,100,100,100
99.22600619,100,100,99.47299078,100,100,100,100,94.07407407,100,100,100,100,100,100,99.84490112,100,100,100,100,100,100,69.09518214,81.55802862,100,100,100,100,100,100
99.07407407,100,100,94.53621347,100,100,99.9754058,100,97.51908397,100,100,100,100,100,99.5923913,100,100,100,100,98.64498645,100,100,69.09518214,100,100,78.58719647,100,100,100,100
99.23076923,100,100,94.53621347,100,100,99.48352189,100,96.53179191,90.41940789,99.14236707,100,100,100,95.75163399,100,100,100,100,98.63760218,100,100,66.32191338,84.82972136,100,100,100,100,100,100
100,100,100,94.53621347,100,100,99.50811608,100,100,92.91119076,94.16195857,100,100,100,99.87437186,100,100,100,99.15254237,97.01086957,100,100,66.32191338,98.41726619,100,100,100,99.56331878,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,98.59926918,100,100,100,100,97.56756757,100,100,100,100,92.21311475,100,100,100,100,100
100,100,100,94.53621347,100,100,99.50811608,100,88.03088803,98.29614604,100,100,97.10144928,100,100,100,100,100,100,100,100,100,66.52694611,97.37991266,86.5470852,80.90349076,100,98.54327335,100,100
99.84756098,100,100,99.47437582,100,100,99.9754058,100,100,98.29614604,97.00854701,100,100,100,100,100,100,100,98.08541973,100,100,100,66.52694611,91.53284672,100,96.40718563,99.66777409,99.7470489,100,77.87307033
94.1089838,100,100,99.73890339,100,100,99.48352189,100,100,100,100,100,100,100,100,100,100,100,100,99.46236559,100,100,100,94.46870451,84.81675393,99.20318725,100,100,100,100
100,100,100,100,100,100,98.65558543,100,100,100,100,100,100,100,100,87.73404662,100,100,100,100,100,100,100,100,95.97701149,97.45098039,100,90.25356577,100,97.43589744
95.93613933,100,100,99.8687664,100,99.62686567,98.65558543,100,91.92439863,100,100,100,100,100,96.98113208,87.73404662,100,100,100,100,100,100,63.45646438,98.26589595,100,97.70114943,100,99.69992498,100,100
100,100,100,100,89.02627512,97.09090909,97.88681078,100,100,100,100,100,100,100,97.94740218,100,100,100,100,100,99.92880028,100,90.45848823,95.86305278,89.50276243,96.09665428,100,99.2486852,100,17.53424658
100,100,100,99.60369881,100,99.64539007,100,100,100,100,98.1981982,100,100,100,100,100,100,100,100,100,100,100,99.93710692,100,100,86.89883914,100,74.18096724,100,100
100,78.73303167,100,100,100,100,97.88681078,100,91.92439863,100,100,100,100,100,99.69325153,100,100,100,100,100,100,100,100,99.43422914,100,97.01492537,100,100,100,52.97029703
100,100,100,100,97.96215429,100,100,100,91.92439863,100,100,100,90.74889868,100,98.71007371,99.80627664,100,92.69125683,100,100,100,100,98.26410415,100,98.92473118,98.27338129,100,100,100,100
100,90.60402685,100,100,100,94.62365591,100,100,93.08072488,88.59577922,100,100,100,100,100,100,100,100,100,100,100,100,97.2972973,99.71910112,100,75.18796992,99.93946731,95.599022,100,23.23759791
100,100,100,100,100,97.52650177,100,100,100,99.24242424,100,100,100,100,100,100,100,100,100,100,99.96443812,100,90.75425791,100,100,99.68253968,99.78871114,100,100,100
100,100,100,100,100,100,100,100,96.37305699,99.64171975,100,100,100,100,100,100,100,100,100,100,100,100,99.81167608,100,100,100,100,100,100,100
100,100,100,100,89.11353033,97.2027972,100,100,100,100,100,100,95.55555556,100,100,100,100,99.51790634,94.95507947,64.55696203,100,100,90.57692308,92.98998569,100,100,100,100,99.61538462,47.41258741
100,100,100,99.73544974,100,98.6013986,100,100,100,94.54995871,100,100,100,100,100,100,100,100,92.9588015,100,100,100,100,100,100,100,100,99.75429975,97.12643678,46.80851064
100,100,100,100,88.5483871,100,100,100,99.65986395,100,98.62385321,100,100,100,100,100,99.84143763,100,100,100,100,100,93.84203481,100,100,100,100,100,99.23371648,91.84027778
90,100,99.36204147,96.01873536,98.63842663,100,100,100,99.83050847,100,100,100,94.26523297,100,99.26017263,100,100,94.89862655,100,100,100,100,88.77216021,100,100,100,100,99.10569106,100,91.52249135
90,100,100,99.47862357,99.85163205,100,99.48352189,100,100,99.74326059,100,100,100,100,98.66017052,100,100,94.8441247,100,97.32824427,100,100,86.09656777,98.83211679,100,100,100,100,100,70.06079027
90,100,100,99.47862357,100,100,100,100,75.57436518,94.68479604,98.88143177,100,100,100,100,100,100,100,100,100,100,100,100,98.39181287,100,100,100,100,97.70114943,74.47108604
100,100,100,96.75550406,100,95.66666667,98.39689094,100,76.72727273,100,99.12280702,100,100,100,100,100,100,100,99.66159052,100,95.00372856,100,89.56857695,95.93837535,100,100,100,94.30132709,100,99.29478138
100,100,100,98.95697523,100,100,98.39689094,100,100,100,100,100,91.23505976,92.12043562,100,100,100,100,100,100,98.41913255,100,90.92198582,97.60638298,17.47126437,100,100,99.69765684,100,100
100,100,100,98.95697523,100,95.66666667,100,100,99.65986395,100,95.08196721,100,90.04149378,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,97.15909091,100
100,100,100,100,100,95.66666667,100,100,88.63261944,100,100,100,100,100,97.54672897,100,100,100,100,100,94.08955224,100,95.72158365,97.22589168,100,100,100,100,100,100
100,100,100,100,100,100,100,100,98.07692308,100,96.66011788,100,100,100,100,100,100,100,100,100,99.38398357,100,100,98.65229111,100,100,100,99.6985682,100,100
100,100,97.80130293,100,94.02756508,100,100,100,98.51239669,100,100,100,100,100,96.88561721,100,100,100,100,100,100,100,57.22972973,100,100,90.45307443,100,96.06081548,100,100
100,100,100,99.35649936,100,100,98.39689094,100,100,89.37784522,100,100,99.58333333,100,96.6553288,87.6911315,100,100,98.48739496,100,100,100,57.22972973,100,100,100,99.7281788,100,100,100
93.20557491,100,100,100,95.09658247,100,100,100,100,100,100,100,100,100,99.48892675,87.6911315,100,98.29738933,98.91846922,98.12734082,100,100,82.76539974,100,100,98.67549669,100,100,93.18181818,100
100,100,99.50207469,100,97.98850575,99.67741935,98.39689094,100,93.89179756,100,100,100,97.10743802,100,99.94331066,100,100,98.94444444,100,100,100,100,55.03122831,100,100,100,100,100,93.03675048,100
100,100,100,100,97.73371105,92.76315789,98.39689094,100,91.5904936,99.85475672,99.6031746,100,99.59016393,100,100,87.6911315,100,99.50549451,100,100,100,100,55.03122831,100,100,100,100,100,100,100
93.84615385,99.23664122,100,100,100,97.70491803,100,100,100,93.54037267,84.81228669,100,98.36065574,100,100,100,100,99.24160347,99.66859983,100,99.83452841,100,100,100,96.94214876,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,85.5513308,98.46851957,100,87.6911315,99.68337731,98.14710837,99.66887417,100,100,100,93.49865952,100,100,100,100,100,90.19264448,100
100,98.87218045,100,100,100,100,98.83232135,100,89.67391304,99.86460872,100,100,100,95.16227802,100,100,100,95.55683785,99.66969447,100,100,100,100,96.19565217,100,100,100,98.1314433,97.5,100
100,100,100,100,100,91.31832797,100,100,86.52094718,100,100,100,100,100,98.93138358,100,100,96.54605263,100,98.89705882,100,100,96.95922598,100,100,99.669967,100,99.6763754,100,100
100,100,100,100,100,95.3271028,99.72702457,100,100,100,100,100,100,100,100,100,100,100,99.91762768,99.27536232,99.92657856,100,100,97.96437659,100,100,100,100,89.71518987,100
100,74.56359102,100,100,100,98.18181818,100,100,100,99.97295836,99.10581222,100,100,100,100,100,100,100,100,95.33333333,100,100,100,100,100,100,100,100,100,100
100,100,100,100,92.9280397,98.7804878,100,100,98.31144465,100,100,100,100,100,99.72144847,100,100,100,92.55499154,100,96.66072297,100,93.92156863,100,100,100,100,100,100,100
100,100,99.58471761,90.58823529,100,97.56097561,100,100,87.73424191,100,95.81699346,100,100,100,100,100,99.89451477,99.78723404,100,100,100,100,55.29411765,100,100,100,97.30069052,97.28506787,100,100
100,100,100,92.91666667,100,98.1595092,99.31926481,100,96.67194929,100,100,100,100,100,100,100,98.47207587,99.73558964,100,100,100,100,55.29411765,100,100,99.67213115,100,96.875,100,100
100,100,100,97.37783075,100,100,100,100,96.80511182,100,100,100,98.6013986,100,100,100,100,99.79002625,90.9245123,100,100,100,55.29411765,100,100,100,100,100,100,100
100,100,100,100,100,100,99.95475113,100,100,100,100,100,100,100,100,100,100,100,100,100,99.8985066,100,100,99.76019185,100,98.53181077,100,100,94.59041731,100
100,100,100,100,87.21893491,100,99.27699955,100,99.20255183,100,100,100,100,100,100,100,100,100,100,100,100,100,55.29411765,98.68735084,100,100,100,100,99.66777409,100
100,100,100,99.88179669,100,100,100,100,100,100,100,100,100,99.72826087,100,100,100,98.23925427,100,100,100,100,100,95.55555556,100,100,100,100,99.34102142,100
100,94.83101392,100,100,100,100,100,100,85.98820059,100,96.58952497,100,100,100,100,100,100,100,100,100,100,100,56.19781631,100,100,100,100,98.86159377,100,100
100,100,100,100,100,100,98.57627119,100,96.84499314,100,91.91489362,100,100,100,100,100,100,96.88911189,97.42096506,100,100,100,54.18559377,100,100,100,100,100,98.50746269,100
100,100,100,100,100,98.7654321,100,98.25553984,99.45280438,100,98.41269841,100,100,100,100,100,100,95.44794189,100,97.71986971,100,100,100,92.80487805,100,100,99.93481095,98.18067754,100,100
100,100,100,100,100,95.0617284,98.82565492,98.25553984,89.7680764,99.94594595,99.21875,100,100,100,99.88876529,100,100,99.80961447,99.66555184,100,100,100,99.51159951,82.78931751,28.32244009,100,100,100,79.2822186,100
100,100,100,99.76415094,98.87640449,99.37888199,100,100,100,100,99.22600619,100,99.30555556,100,100,87.6911315,100,100,100,98.63013699,100,100,53.97543633,100,100,95.6937799,100,99.86702128,99.21259843,100
99.34318555,100,100,99.76415094,100,91.92546584,100,98.25553984,93.9869281,99.89203779,100,100,100,100,100,87.64818356,100,98.54323308,100,98,100,100,55.59610706,96.65551839,100,100,98.6803991,99.73351099,100,99.72144847
100,100,99.33110368,100,97.66536965,93.16770186,100,74.9244713,93.9869281,99.97303128,100,100,99.30555556,100,100,87.64818356,100,100,100,100,100,100,55.59610706,82.26857888,100,100,100,100,99.52978056,100
100,92.91666667,100,99.76415094,100,99.37106918,98.86287625,100,100,100,99.23664122,100,100,100,100,87.64818356,100,99.90697674,98.16053512,95.25423729,100,100,92.72131148,94.7309417,100,100,100,100,100,100
98.2171799,100,100,100,100,100,100,100,100,98.64566059,100,100,97.00996678,96.0371517,100,100,100,98.90460977,100,95.37366548,100,100,94.864397,99.31034483,100,96.10778443,100,99.46666667,100,95.7615894
98.2171799,99.59183673,100,99.29824561,97.66536965,100,100,100,93.9869281,100,100,100,100,100,100,87.64818356,100,100,100,100,100,100,100,97.81105991,100,100,100,100,99.36808847,100
98.2171799,100,99.58368027,100,100,100,93.83230904,100,100,100,100,100,100,100,100,99.77367031,100,100,100,100,100,100,86.59734258,93.50490196,100,100,100,100,91.0321489,98.70801034
100,100,100,100,100,96.85534591,100,100,100,100,100,100,92.56756757,100,100,100,100,99.77668602,98.66444073,100,100,100,53.40710542,98.95833333,100,99.71346705,100,100,100,100
100,100,100,100,100,96.85534591,100,100,98.23899371,100,100,100,100,96.18033813,100,100,100,100,100,100,99.88400754,100,53.11496468,93.38235294,97.6945245,74.12177986,100,99.33774834,100,100
100,100,100,97.20357942,100,96.85534591,100,100,89.93464052,100,100,100,100,100,100,100,100,100,100,97.81818182,100,100,53.83631714,95.14661274,100,92.5682032,99.45704248,100,100,100
100,100,100,97.20357942,100,98.7460815,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.89855072,100,91.68765743,99.64093357,96.90140845,100,100,100,85.39898132,100
95.44159544,100,100,99.65116279,100,100,100,100,91.67750325,100,100,100,100,100,100,100,100,100,99.83388704,99.26470588,100,100,100,95.08032129,94.61756374,94.5389436,100,100,100,100
99.11054638,100,100,100,97.40420272,93.52941176,96.91912709,100,91.461837,99.88681381,93.42105263,100,99.64285714,100,100,100,100,99.46761313,99.66832504,98.54545455,100,100,54.22360248,100,100,100,100,100,100,94.43708609
99.74747475,100,100,100,100,100,100,100,100,99.94353473,99.18699187,100,88.81118881,100,100,100,99.63293131,100,100,98.90510949,100,100,54.22360248,82.38341969,100,100,100,100,99.68152866,95.38461538
100,100,100,92.40654206,100,98.89502762,100,100,100,100,99.76744186,100,100,100,100,100,100,100,100,100,100,100,54.22360248,99.3993994,100,100,100,100,96.47435897,100
100,92.63565891,100,92.40654206,98.56801909,100,100,100,98.11574697,100,100,100,89.83606557,100,100,97.77777778,100,100,100,91.51291513,100,100,100,100,100,100,100,100,95.49114332,98.15724816
99.13793103,97.61029412,100,100,100,100,98.63945578,100,99.1902834,96.38705624,100,100,100,93.94329897,100,100,99.78902954,100,100,100,95.06054812,99.83058026,100,100,98.85714286,100,100,100,98.71175523,99.51278928
100,100,100,92.40654206,100,100,100,100,99.46236559,98.99549706,100,100,96.25,100,100,100,99.73446628,100,100,100,100,100,53.74677003,99.3993994,98.85714286,100,35.47453704,100,100,95.37914692
57.96344648,99.81751825,100,100,100,100,100,100,100,100,100,100,100,97.61006289,100,100,99.41737288,100,100,100,100,100,87.80626781,100,76.80722892,100,100,100,93.15525876,100
100,96.92585895,100,100,100,100,100,100,100,99.62800135,100,100,100,100,99.72268441,100,100,100,100,100,100,100,100,100,100,100,91.48264984,100,100,100
99.57081545,100,100,100,100,100,100,100,100,99.8647735,97.59615385,100,100,100,99.88950276,98.1918239,100,99.82363316,99.75062344,100,100,100,100,82.92046936,75.46583851,99.82142857,100,100,100,100
100,100,100,100,100,98.90710383,100,100,100,99.93224932,100,100,100,100,100,95.85551331,100,99.82363316,100,100,100,100,52.05167173,86.40192539,100,100,100,100,100,99.42594719
100,96.58703072,98.85151764,100,94.24626007,100,98.61519094,100,100,100,100,100,99.06542056,100,96.95155144,95.85551331,100,100,100,100,100,100,53.25177077,99.49622166,100,100,100,100,100,100
100,100,100,88.94668401,100,100,99.97956682,100,95.47270306,100,99.75247525,100,100,100,100,100,100,100,100,100,100,100,53.25177077,99.24623116,100,100,99.97375328,100,100,99.43310658
100,100,100,100,100,98.91891892,100,100,96.44736842,100,100,100,100,100,98.88059701,100,99.68186638,99.77866313,100,100,100,100,53.25177077,99.49811794,100,99.82238011,100,100,100,100
100,98.14814815,100,98.43304843,98.33147942,99.19137466,97.0793912,100,100,100,100,100,100,100,99.84143763,98.1918239,100,100,94.6013289,100,100,99.31885909,100,98.87640449,100,100,99.16010499,100,100,100
100,100,100,87.89407314,100,100,100,100,66.23544631,97.25408412,100,100,98.08917197,100,100,100,100,100,100,100,100,100,53.25177077,99.501868,100,100,99.16010499,99.08972692,100,100
98.69375907,100,100,100,98.90829694,98.66666667,100,100,98.85931559,100,100,100,100,100,100,100,100,100,94.35215947,100,100,99.10371319,100,99.5,100,100,100,99.55128205,100,95.29147982
100,100,100,100,99.4600432,100,100,100,94.24379233,100,100,99.39485628,93.33333333,100,100,100,98.94792215,100,100,80.11363636,99.28724163,100,49.06275469,99.75062344,100,96.19205298,100,100,100,100
100,95.93908629,100,98.50917431,100,100,100,100,100,95.07562434,100,100,93.00699301,100,100,100,99.74079834,100,99.83388704,94.9339207,99.64138426,99.91503823,100,96.71132765,83.08080808,100,100,100,100,100
100,100,100,99.19261822,100,100,100,100,67.38428418,94.29183018,100,100,100,100,100,100,99.23391216,100,100,85.3974122,100,100,100,100,100,100,100,100,100,100
99.55621302,99.67213115,100,99.42062572,93.57696567,100,100,100,69.08163265,93.74362462,100,100,100,93.93173198,100,100,99.54407295,100,100,97.90996785,100,100,100,30.37475345,100,94.13202934,100,99.87228608,99.48186528,100
100,100,100,100,100,100,100,100,97.95121951,99.81030667,100,100,100,100,100,100,96.08650875,100,100,97.68518519,100,100,100,99.58018472,100,100,100,99.61759082,100,92.76836158
100,100,100,100,100,100,100,100,100,92.71414506,99.87654321,100,100,100,100,100,100,91.92324855,100,98.61751152,100,100,99.85074627,99.66499162,99.13232104,100,100,100,96.51898734,93.37748344
100,96.32587859,100,100,95.67627494,100,98.47535505,100,97.95121951,90.80297135,100,100,100,96.77790564,100,100,95.81486952,100,100,100,100,94.95571814,100,100,100,100,100,100,100,100
100,100,100,100,99.67497291,99.20844327,100,100,97.55142018,100,100,100,100,96.77790564,100,100,100,100,100,88.27586207,100,94.9942241,100,96.875,100,100,100,100,100,100
100,100,100,100,100,99.73684211,100,31.52542373,99.58762887,99.889989,100,100,100,97.11981567,95.05980239,100,100,100,100,97.04797048,100,100,49.3083808,100,100,99.15895711,100,100,96.88826025,96.55172414
