CommitID,FileNum,TotalAddLines,TotalDeleteLines,FileName,AddLines,DeleteLines,CodeLines,FileAdd,FileDelete,NDEV,NUC,AGE,NS,ND,Entropy,LT,EXP,REXP
,,,,src/java/org/apache/hadoop/chukwa/util/DatabaseWriter.java,36,10,132,,,,,,,,,,,
72180ffc8d6990fc80ef9ff6d6f556da0b2d1079,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,10,8
28a66bca1f57585503657d52c61961738b82fd9c,1,1,0,src/java/org/apache/hadoop/chukwa/inputtools/plugin/ExecPlugin.java,1,0,121,0,0,2,2,387,1,1,0,121,11,9
3e177b2b2df598e7b01083e032b2e2c02df8c0c4,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,12,10
7167a5e88b4cec1ebeb0a34921dff9a27183874e,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,13,0
46388df9c201d4f4132342c73abed7096ba6ee1a,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,14,1
7cef43f160eceebb70207784b7b1c14c8e7032e7,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,15,2
68ca777778dd2918130d8b99d04d6be227fc6555,2,9,5,src/java/org/apache/hadoop/chukwa/datacollection/connector/http/HttpConnector.java,1,1,155,0,0,2,4,93,1,2,0.591672779,344,16,3
,,,,src/java/org/apache/hadoop/chukwa/datacollection/sender/ChukwaHttpSender.java,8,4,189,,,,,,,,,,,
9d31753090549288ee67452a0112e08f9c5e1dc9,4,38,47,src/java/org/apache/hadoop/chukwa/datacollection/adaptor/filetailer/FileTailingAdaptor.java,8,5,208,0,0,2,4,100,1,3,0.926412236,938,17,4
,,,,src/java/org/apache/hadoop/chukwa/datacollection/agent/AgentControlSocketListener.java,1,1,197,,,,,,,,,,,
,,,,src/java/org/apache/hadoop/chukwa/datacollection/agent/ChukwaAgent.java,28,40,459,,,,,,,,,,,
,,,,src/test/org/apache/hadoop/chukwa/datacollection/agent/TestAgent.java,1,1,74,,,,,,,,,,,
ea7c1c19577dc051ad7a6082eaef65e8d4ee78b1,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,18,5
78caadd9fc27a5ffe68b4ef193786e0eafb565ac,1,104,0,src/java/org/apache/hadoop/mapred/ChukwaJobTrackerInstrumentation.java,104,0,0,1,0,1,1,0,1,1,0,0,19,6
95cfd7ef1af469e194650518144764caf37f8dce,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,20,7
082f40687001474502193fba1dc770f2d9496e05,2,164,88,src/java/org/apache/hadoop/chukwa/datacollection/agent/ChukwaAgent.java,88,88,449,1,0,1,5,13,1,2,0.883222559,449,21,8
,,,,src/test/org/apache/hadoop/chukwa/datacollection/agent/TestAgentConfig.java,76,0,0,,,,,,,,,,,
